Data da Venda,Nome do Produto,Preço da Venda,Flag Promoção,Estoque
2023-01-28,Produto_479,99.81,1,288
2023-01-28,Produto_479,99.81,0,288
2023-01-28,Produto_479,99.81,0,288
2023-01-28,Produto_480,41.56,1,59
2023-01-28,Produto_480,41.56,0,59
2023-01-28,Produto_480,41.56,1,59
2023-01-28,Produto_480,41.56,1,59
2023-01-28,Produto_480,41.56,0,59
2023-01-28,Produto_480,41.56,1,59
2023-01-28,Produto_480,41.56,0,59
2023-01-28,Produto_480,41.56,1,59
2023-01-28,Produto_480,41.56,0,59
2023-01-28,Produto_482,46.17,1,262
2023-01-28,Produto_482,46.17,0,262
2023-01-28,Produto_482,46.17,0,262
2023-01-28,Produto_482,46.17,1,262
2023-01-28,Produto_482,46.17,0,262
2023-01-28,Produto_482,46.17,0,262
2023-01-28,Produto_482,46.17,0,262
2023-01-28,Produto_483,53.19,0,259
2023-01-28,Produto_483,53.19,0,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_483,53.19,1,259
2023-01-28,Produto_484,66.48,0,194
2023-01-28,Produto_484,66.48,0,194
2023-01-28,Produto_484,66.48,1,194
2023-01-28,Produto_484,66.48,0,194
2023-01-28,Produto_486,98.57,1,350
2023-01-28,Produto_486,98.57,1,350
2023-01-28,Produto_486,98.57,1,350
2023-01-28,Produto_486,98.57,0,350
2023-01-28,Produto_486,98.57,1,350
2023-01-28,Produto_486,98.57,0,350
2023-01-28,Produto_486,98.57,1,350
2023-01-28,Produto_487,79.14,1,270
2023-01-28,Produto_487,79.14,0,270
2023-01-28,Produto_487,79.14,0,270
2023-01-28,Produto_487,79.14,1,270
2023-01-28,Produto_490,76.38,1,110
2023-01-28,Produto_490,76.38,0,110
2023-01-28,Produto_490,76.38,1,110
2023-01-28,Produto_493,41.92,0,35
2023-01-28,Produto_493,41.92,1,35
2023-01-28,Produto_493,41.92,1,35
2023-01-28,Produto_493,41.92,0,35
2023-01-28,Produto_493,41.92,1,35
2023-01-28,Produto_493,41.92,0,35
2023-01-28,Produto_493,41.92,0,35
2023-01-28,Produto_493,41.92,1,35
2023-01-28,Produto_494,35.85,1,77
2023-01-28,Produto_494,35.85,1,77
2023-01-28,Produto_494,35.85,0,77
2023-01-28,Produto_494,35.85,0,77
2023-01-28,Produto_494,35.85,1,77
2023-01-28,Produto_494,35.85,0,77
2023-01-28,Produto_494,35.85,1,77
2023-01-28,Produto_494,35.85,0,77
2023-01-28,Produto_494,35.85,1,77
2023-01-28,Produto_495,36.67,0,237
2023-01-28,Produto_497,13.79,1,259
2023-01-28,Produto_497,13.79,1,259
2023-01-28,Produto_497,13.79,0,259
2023-01-28,Produto_497,13.79,1,259
2023-01-28,Produto_497,13.79,1,259
2023-01-28,Produto_497,13.79,1,259
2023-01-28,Produto_497,13.79,1,259
2023-01-28,Produto_498,11.61,1,232
2023-01-28,Produto_498,11.61,1,232
2023-01-28,Produto_498,11.61,1,232
2023-01-28,Produto_499,98.9,0,113
2023-01-28,Produto_499,98.9,1,113
2023-01-28,Produto_499,98.9,0,113
2023-01-28,Produto_499,98.9,0,113
2023-01-28,Produto_499,98.9,0,113
2023-01-28,Produto_499,98.9,1,113
2023-01-28,Produto_499,98.9,0,113
2023-01-28,Produto_499,98.9,1,113
2023-01-28,Produto_500,48.5,1,77
2023-01-28,Produto_501,44.59,0,247
2023-01-28,Produto_501,44.59,1,247
2023-01-28,Produto_502,71.17,0,191
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_504,95.5,0,354
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_504,95.5,0,354
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_504,95.5,1,354
2023-01-28,Produto_505,80.77,1,0
2023-01-28,Produto_507,47.58,1,1
2023-01-28,Produto_507,47.58,1,1
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,0,34
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,1,34
2023-01-28,Produto_511,65.21,0,34
2023-01-28,Produto_512,25.03,0,77
2023-01-28,Produto_512,25.03,1,77
2023-01-28,Produto_512,25.03,0,77
2023-01-28,Produto_512,25.03,1,77
2023-01-28,Produto_512,25.03,0,77
2023-01-28,Produto_512,25.03,1,77
2023-01-28,Produto_512,25.03,1,77
2023-01-28,Produto_513,99.21,1,186
2023-01-28,Produto_513,99.21,1,186
2023-01-28,Produto_513,99.21,1,186
2023-01-28,Produto_514,30.85,0,302
2023-01-28,Produto_514,30.85,1,302
2023-01-28,Produto_515,94.85,0,295
2023-01-28,Produto_515,94.85,1,295
2023-01-28,Produto_515,94.85,1,295
2023-01-28,Produto_515,94.85,1,295
2023-01-28,Produto_515,94.85,0,295
2023-01-28,Produto_515,94.85,0,295
2023-01-28,Produto_515,94.85,0,295
2023-01-28,Produto_516,68.47,1,273
2023-01-28,Produto_516,68.47,0,273
2023-01-28,Produto_516,68.47,1,273
2023-01-28,Produto_516,68.47,1,273
2023-01-28,Produto_516,68.47,0,273
2023-01-28,Produto_516,68.47,1,273
2023-01-28,Produto_516,68.47,0,273
2023-01-28,Produto_516,68.47,0,273
2023-01-28,Produto_518,56.14,1,267
2023-01-28,Produto_518,56.14,1,267
2023-01-28,Produto_518,56.14,0,267
2023-01-28,Produto_518,56.14,1,267
2023-01-28,Produto_518,56.14,1,267
2023-01-28,Produto_518,56.14,1,267
2023-01-28,Produto_518,56.14,0,267
2023-01-28,Produto_519,30.76,1,204
2023-01-28,Produto_519,30.76,0,204
2023-01-28,Produto_519,30.76,0,204
2023-01-28,Produto_519,30.76,0,204
2023-01-28,Produto_519,30.76,1,204
2023-01-28,Produto_520,25.89,0,356
2023-01-28,Produto_520,25.89,0,356
2023-01-28,Produto_521,29.84,0,211
2023-01-28,Produto_521,29.84,0,211
2023-01-28,Produto_521,29.84,1,211
2023-01-28,Produto_521,29.84,1,211
2023-01-28,Produto_521,29.84,0,211
2023-01-28,Produto_521,29.84,1,211
2023-01-28,Produto_521,29.84,1,211
2023-01-28,Produto_522,26.78,0,56
2023-01-28,Produto_522,26.78,0,56
2023-01-28,Produto_522,26.78,0,56
2023-01-28,Produto_522,26.78,1,56
2023-01-28,Produto_523,80.16,1,186
2023-01-28,Produto_523,80.16,0,186
2023-01-28,Produto_523,80.16,0,186
2023-01-28,Produto_523,80.16,0,186
2023-01-28,Produto_524,41.51,1,297
2023-01-28,Produto_524,41.51,0,297
2023-01-28,Produto_524,41.51,1,297
2023-01-28,Produto_524,41.51,1,297
2023-01-28,Produto_524,41.51,0,297
2023-01-28,Produto_524,41.51,0,297
2023-01-28,Produto_524,41.51,1,297
2023-01-28,Produto_524,41.51,0,297
2023-01-28,Produto_526,97.22,1,34
2023-01-28,Produto_526,97.22,0,34
2023-01-28,Produto_526,97.22,0,34
2023-01-28,Produto_526,97.22,1,34
2023-01-28,Produto_526,97.22,1,34
2023-01-28,Produto_526,97.22,1,34
2023-01-28,Produto_527,89.54,1,102
2023-01-28,Produto_527,89.54,0,102
2023-01-28,Produto_527,89.54,1,102
2023-01-28,Produto_527,89.54,0,102
2023-01-28,Produto_527,89.54,1,102
2023-01-28,Produto_527,89.54,0,102
2023-01-28,Produto_527,89.54,0,102
2023-01-28,Produto_528,93.5,0,63
2023-01-28,Produto_528,93.5,0,63
2023-01-28,Produto_528,93.5,1,63
2023-01-28,Produto_528,93.5,0,63
2023-01-28,Produto_528,93.5,1,63
2023-01-28,Produto_528,93.5,1,63
2023-01-28,Produto_528,93.5,0,63
2023-01-28,Produto_528,93.5,1,63
2023-01-28,Produto_528,93.5,1,63
2023-01-28,Produto_529,99.54,0,53
2023-01-28,Produto_529,99.54,0,53
2023-01-28,Produto_530,25.65,1,54
2023-01-28,Produto_530,25.65,0,54
2023-01-28,Produto_530,25.65,0,54
2023-01-28,Produto_530,25.65,1,54
2023-01-28,Produto_530,25.65,1,54
2023-01-28,Produto_530,25.65,0,54
2023-01-28,Produto_530,25.65,1,54
2023-01-28,Produto_532,78.24,0,218
2023-01-28,Produto_532,78.24,0,218
2023-01-28,Produto_532,78.24,1,218
2023-01-28,Produto_532,78.24,1,218
2023-01-28,Produto_532,78.24,0,218
2023-01-28,Produto_532,78.24,0,218
2023-01-28,Produto_532,78.24,0,218
2023-01-28,Produto_533,72.64,0,29
2023-01-28,Produto_533,72.64,0,29
2023-01-28,Produto_533,72.64,0,29
2023-01-28,Produto_533,72.64,0,29
2023-01-28,Produto_533,72.64,1,29
2023-01-28,Produto_533,72.64,0,29
2023-01-28,Produto_535,83.42,0,338
2023-01-28,Produto_535,83.42,1,338
2023-01-28,Produto_535,83.42,1,338
2023-01-28,Produto_536,30.2,1,250
2023-01-28,Produto_536,30.2,0,250
2023-01-28,Produto_536,30.2,1,250
2023-01-28,Produto_536,30.2,0,250
2023-01-28,Produto_536,30.2,0,250
2023-01-28,Produto_536,30.2,0,250
2023-01-28,Produto_537,30.14,0,155
2023-01-28,Produto_537,30.14,0,155
2023-01-28,Produto_537,30.14,1,155
2023-01-28,Produto_537,30.14,1,155
2023-01-28,Produto_537,30.14,1,155
2023-01-28,Produto_537,30.14,1,155
2023-01-28,Produto_537,30.14,1,155
2023-01-28,Produto_537,30.14,1,155
2023-01-28,Produto_537,30.14,0,155
2023-01-28,Produto_538,58.33,1,40
2023-01-28,Produto_538,58.33,1,40
2023-01-28,Produto_538,58.33,0,40
2023-01-28,Produto_538,58.33,0,40
2023-01-28,Produto_538,58.33,1,40
2023-01-28,Produto_538,58.33,0,40
2023-01-28,Produto_539,63.36,0,232
2023-01-28,Produto_539,63.36,0,232
2023-01-28,Produto_539,63.36,1,232
2023-01-28,Produto_539,63.36,1,232
2023-01-28,Produto_539,63.36,0,232
2023-01-28,Produto_539,63.36,1,232
2023-01-28,Produto_539,63.36,0,232
2023-01-28,Produto_539,63.36,1,232
2023-01-28,Produto_539,63.36,0,232
2023-01-28,Produto_541,18.23,0,56
2023-01-28,Produto_541,18.23,0,56
2023-01-28,Produto_542,88.97,1,331
2023-01-28,Produto_542,88.97,0,331
2023-01-28,Produto_542,88.97,0,331
2023-01-28,Produto_542,88.97,1,331
2023-01-28,Produto_542,88.97,1,331
2023-01-28,Produto_542,88.97,1,331
2023-01-28,Produto_543,33.9,1,325
2023-01-28,Produto_543,33.9,0,325
2023-01-28,Produto_543,33.9,1,325
2023-01-28,Produto_543,33.9,0,325
2023-01-28,Produto_544,21.66,1,46
2023-01-28,Produto_544,21.66,0,46
2023-01-28,Produto_544,21.66,0,46
2023-01-28,Produto_544,21.66,0,46
2023-01-28,Produto_544,21.66,0,46
2023-01-28,Produto_544,21.66,0,46
2023-01-28,Produto_544,21.66,1,46
2023-01-28,Produto_544,21.66,1,46
2023-01-28,Produto_546,96.01,1,49
2023-01-28,Produto_546,96.01,0,49
2023-01-28,Produto_546,96.01,0,49
2023-01-28,Produto_546,96.01,0,49
2023-01-28,Produto_546,96.01,0,49
2023-01-28,Produto_546,96.01,0,49
2023-01-28,Produto_548,82.86,1,156
2023-01-28,Produto_548,82.86,0,156
2023-01-28,Produto_551,17.83,1,42
2023-01-28,Produto_551,17.83,0,42
2023-01-28,Produto_551,17.83,1,42
2023-01-28,Produto_551,17.83,0,42
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,1,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_552,46.76,0,19
2023-01-28,Produto_554,33.38,1,20
2023-01-28,Produto_554,33.38,1,20
2023-01-28,Produto_554,33.38,1,20
2023-01-28,Produto_554,33.38,0,20
2023-01-28,Produto_555,75.11,0,175
2023-01-28,Produto_555,75.11,1,175
2023-01-28,Produto_555,75.11,0,175
2023-01-28,Produto_555,75.11,1,175
2023-01-28,Produto_555,75.11,0,175
2023-01-28,Produto_555,75.11,0,175
2023-01-28,Produto_557,17.29,1,297
2023-01-28,Produto_557,17.29,1,297
2023-01-28,Produto_557,17.29,0,297
2023-01-28,Produto_557,17.29,0,297
2023-01-28,Produto_557,17.29,1,297
2023-01-28,Produto_557,17.29,0,297
2023-01-28,Produto_557,17.29,1,297
2023-01-28,Produto_557,17.29,0,297
2023-01-28,Produto_557,17.29,1,297
2023-01-28,Produto_558,29.82,1,204
2023-01-28,Produto_559,71.49,1,101
2023-01-28,Produto_559,71.49,1,101
2023-01-28,Produto_559,71.49,1,101
2023-01-28,Produto_559,71.49,1,101
2023-01-28,Produto_559,71.49,1,101
2023-01-28,Produto_560,16.85,0,95
2023-01-28,Produto_560,16.85,1,95
2023-01-28,Produto_560,16.85,1,95
2023-01-28,Produto_560,16.85,0,95
2023-01-28,Produto_560,16.85,1,95
2023-01-28,Produto_560,16.85,1,95
2023-01-28,Produto_560,16.85,0,95
2023-01-28,Produto_561,86.61,1,377
2023-01-28,Produto_561,86.61,1,377
2023-01-28,Produto_561,86.61,1,377
2023-01-28,Produto_562,54.56,1,9
2023-01-28,Produto_562,54.56,1,9
2023-01-28,Produto_563,53.25,0,191
2023-01-28,Produto_563,53.25,0,191
2023-01-28,Produto_564,63.32,0,302
2023-01-28,Produto_564,63.32,1,302
2023-01-28,Produto_565,84.22,1,173
2023-01-28,Produto_567,71.02,1,97
2023-01-28,Produto_567,71.02,0,97
2023-01-28,Produto_567,71.02,0,97
2023-01-28,Produto_567,71.02,0,97
2023-01-28,Produto_568,60.92,1,60
2023-01-28,Produto_568,60.92,0,60
2023-01-28,Produto_568,60.92,1,60
2023-01-28,Produto_568,60.92,1,60
2023-01-28,Produto_568,60.92,0,60
2023-01-28,Produto_568,60.92,0,60
2023-01-28,Produto_568,60.92,1,60
2023-01-28,Produto_568,60.92,1,60
2023-01-28,Produto_568,60.92,0,60
2023-01-28,Produto_569,34.03,1,363
2023-01-28,Produto_569,34.03,0,363
2023-01-28,Produto_569,34.03,0,363
2023-01-28,Produto_569,34.03,0,363
2023-01-28,Produto_570,89.08,0,12
2023-01-28,Produto_570,89.08,0,12
2023-01-28,Produto_570,89.08,0,12
2023-01-28,Produto_570,89.08,1,12
2023-01-28,Produto_571,81.77,1,138
2023-01-28,Produto_571,81.77,0,138
2023-01-28,Produto_571,81.77,0,138
2023-01-28,Produto_572,69.26,1,222
2023-01-28,Produto_572,69.26,0,222
2023-01-28,Produto_573,86.55,0,134
2023-01-28,Produto_573,86.55,0,134
2023-01-28,Produto_576,85.33,1,5
2023-01-28,Produto_577,72.77,1,155
2023-01-28,Produto_577,72.77,0,155
2023-01-28,Produto_577,72.77,0,155
2023-01-28,Produto_577,72.77,0,155
2023-01-28,Produto_578,71.21,0,363
2023-01-28,Produto_578,71.21,1,363
2023-01-28,Produto_578,71.21,1,363
2023-01-28,Produto_579,65.68,1,96
2023-01-28,Produto_579,65.68,0,96
2023-01-28,Produto_579,65.68,1,96
2023-01-28,Produto_579,65.68,1,96
2023-01-28,Produto_579,65.68,1,96
2023-01-28,Produto_580,77.74,1,352
2023-01-28,Produto_581,24.27,1,118
2023-01-28,Produto_582,89.28,0,333
2023-01-28,Produto_582,89.28,0,333
2023-01-28,Produto_582,89.28,0,333
2023-01-28,Produto_582,89.28,0,333
2023-01-28,Produto_582,89.28,0,333
2023-01-28,Produto_582,89.28,1,333
2023-01-28,Produto_582,89.28,0,333
2023-01-28,Produto_583,88.47,1,238
2023-01-28,Produto_583,88.47,1,238
2023-01-28,Produto_583,88.47,1,238
2023-01-28,Produto_583,88.47,1,238
2023-01-28,Produto_583,88.47,0,238
2023-01-28,Produto_585,84.32,1,20
2023-01-28,Produto_585,84.32,1,20
2023-01-28,Produto_586,21.6,1,211
2023-01-28,Produto_586,21.6,1,211
2023-01-28,Produto_586,21.6,0,211
2023-01-28,Produto_586,21.6,1,211
2023-01-28,Produto_587,40.16,0,160
2023-01-28,Produto_587,40.16,1,160
2023-01-28,Produto_588,76.92,1,165
2023-01-28,Produto_589,24.47,1,303
2023-01-28,Produto_589,24.47,1,303
2023-01-28,Produto_593,10.57,0,173
2023-01-28,Produto_593,10.57,0,173
2023-01-28,Produto_593,10.57,0,173
2023-01-28,Produto_593,10.57,1,173
2023-01-28,Produto_593,10.57,0,173
2023-01-28,Produto_593,10.57,1,173
2023-01-28,Produto_594,35.83,1,256
2023-01-28,Produto_594,35.83,1,256
2023-01-28,Produto_594,35.83,0,256
2023-01-28,Produto_594,35.83,0,256
2023-01-28,Produto_594,35.83,1,256
2023-01-28,Produto_595,65.52,0,25
2023-01-28,Produto_595,65.52,0,25
2023-01-28,Produto_595,65.52,1,25
2023-01-28,Produto_595,65.52,1,25
2023-01-28,Produto_596,98.31,1,216
2023-01-28,Produto_596,98.31,0,216
2023-01-28,Produto_596,98.31,0,216
2023-01-28,Produto_596,98.31,0,216
2023-01-28,Produto_596,98.31,1,216
2023-01-28,Produto_597,66.86,1,111
2023-01-28,Produto_597,66.86,1,111
2023-01-28,Produto_597,66.86,0,111
2023-01-28,Produto_597,66.86,0,111
2023-01-28,Produto_597,66.86,1,111
2023-01-28,Produto_597,66.86,1,111
2023-01-28,Produto_597,66.86,1,111
2023-01-28,Produto_598,33.38,1,121
2023-01-28,Produto_598,33.38,1,121
2023-01-28,Produto_599,67.06,1,319
2023-01-28,Produto_599,67.06,0,319
2023-01-28,Produto_600,58.6,1,175
2023-01-28,Produto_600,58.6,1,175
2023-01-28,Produto_600,58.6,0,175
2023-01-28,Produto_600,58.6,1,175
2023-01-28,Produto_601,80.19,1,69
2023-01-28,Produto_601,80.19,0,69
2023-01-28,Produto_601,80.19,0,69
2023-01-28,Produto_601,80.19,1,69
2023-01-28,Produto_603,78.49,1,33
2023-01-28,Produto_603,78.49,0,33
2023-01-28,Produto_603,78.49,1,33
2023-01-28,Produto_604,58.71,0,183
2023-01-28,Produto_604,58.71,0,183
2023-01-28,Produto_604,58.71,1,183
2023-01-28,Produto_604,58.71,0,183
2023-01-28,Produto_604,58.71,0,183
2023-01-28,Produto_604,58.71,1,183
2023-01-28,Produto_604,58.71,0,183
2023-01-28,Produto_604,58.71,0,183
2023-01-28,Produto_605,96.67,1,239
2023-01-28,Produto_605,96.67,0,239
2023-01-28,Produto_605,96.67,1,239
2023-01-28,Produto_605,96.67,1,239
2023-01-28,Produto_605,96.67,0,239
2023-01-28,Produto_605,96.67,0,239
2023-01-28,Produto_605,96.67,1,239
2023-01-28,Produto_608,93.88,0,217
2023-01-28,Produto_608,93.88,1,217
2023-01-28,Produto_609,19.23,0,270
2023-01-28,Produto_609,19.23,0,270
2023-01-28,Produto_609,19.23,1,270
2023-01-28,Produto_609,19.23,1,270
2023-01-28,Produto_610,94.35,0,161
2023-01-28,Produto_610,94.35,0,161
2023-01-28,Produto_610,94.35,0,161
2023-01-28,Produto_610,94.35,1,161
2023-01-28,Produto_611,71.91,0,202
2023-01-28,Produto_611,71.91,0,202
2023-01-28,Produto_611,71.91,0,202
2023-01-28,Produto_611,71.91,1,202
2023-01-28,Produto_611,71.91,1,202
2023-01-28,Produto_611,71.91,0,202
2023-01-28,Produto_612,16.11,0,301
2023-01-28,Produto_612,16.11,0,301
2023-01-28,Produto_612,16.11,0,301
2023-01-28,Produto_612,16.11,1,301
2023-01-28,Produto_612,16.11,1,301
2023-01-28,Produto_612,16.11,1,301
2023-01-28,Produto_612,16.11,0,301
2023-01-28,Produto_613,37.09,1,99
2023-01-28,Produto_613,37.09,1,99
2023-01-28,Produto_613,37.09,1,99
2023-01-28,Produto_613,37.09,1,99
2023-01-28,Produto_613,37.09,0,99
2023-01-28,Produto_613,37.09,1,99
2023-01-28,Produto_613,37.09,1,99
2023-01-28,Produto_613,37.09,0,99
2023-01-28,Produto_614,73.74,1,265
2023-01-28,Produto_614,73.74,0,265
2023-01-28,Produto_614,73.74,1,265
2023-01-28,Produto_614,73.74,1,265
2023-01-28,Produto_614,73.74,0,265
2023-01-28,Produto_614,73.74,0,265
2023-01-28,Produto_615,16.06,0,82
2023-01-28,Produto_616,62.4,1,321
2023-01-28,Produto_616,62.4,1,321
2023-01-28,Produto_616,62.4,0,321
2023-01-28,Produto_616,62.4,1,321
2023-01-28,Produto_616,62.4,1,321
2023-01-28,Produto_616,62.4,0,321
2023-01-28,Produto_616,62.4,1,321
2023-01-28,Produto_617,41.13,1,106
2023-01-28,Produto_617,41.13,1,106
2023-01-28,Produto_617,41.13,1,106
2023-01-28,Produto_617,41.13,1,106
2023-01-28,Produto_617,41.13,1,106
2023-01-28,Produto_617,41.13,0,106
2023-01-28,Produto_617,41.13,0,106
2023-01-28,Produto_618,65.88,1,83
2023-01-28,Produto_619,14.12,0,305
2023-01-28,Produto_619,14.12,1,305
2023-01-28,Produto_619,14.12,1,305
2023-01-28,Produto_619,14.12,1,305
2023-01-28,Produto_619,14.12,1,305
2023-01-28,Produto_621,97.61,1,374
2023-01-28,Produto_621,97.61,1,374
2023-01-28,Produto_621,97.61,1,374
2023-01-28,Produto_621,97.61,1,374
2023-01-28,Produto_621,97.61,0,374
2023-01-28,Produto_621,97.61,0,374
2023-01-28,Produto_621,97.61,0,374
2023-01-28,Produto_621,97.61,0,374
2023-01-28,Produto_621,97.61,0,374
2023-01-28,Produto_623,77.47,1,93
2023-01-28,Produto_623,77.47,1,93
2023-01-28,Produto_623,77.47,1,93
2023-01-28,Produto_623,77.47,0,93
2023-01-28,Produto_623,77.47,0,93
2023-01-28,Produto_623,77.47,1,93
2023-01-28,Produto_624,21.71,0,359
2023-01-28,Produto_624,21.71,1,359
2023-01-28,Produto_624,21.71,0,359
2023-01-28,Produto_624,21.71,1,359
2023-01-28,Produto_624,21.71,0,359
2023-01-28,Produto_624,21.71,0,359
2023-01-28,Produto_624,21.71,0,359
2023-01-28,Produto_624,21.71,1,359
2023-01-28,Produto_624,21.71,0,359
2023-01-28,Produto_625,78.24,0,28
2023-01-28,Produto_626,12.21,0,201
2023-01-28,Produto_626,12.21,1,201
2023-01-28,Produto_626,12.21,1,201
2023-01-28,Produto_626,12.21,1,201
2023-01-28,Produto_627,11.99,1,251
2023-01-28,Produto_627,11.99,0,251
2023-01-28,Produto_627,11.99,1,251
2023-01-28,Produto_627,11.99,0,251
2023-01-28,Produto_627,11.99,1,251
2023-01-28,Produto_627,11.99,0,251
2023-01-28,Produto_629,53.98,1,355
2023-01-28,Produto_629,53.98,1,355
2023-01-28,Produto_629,53.98,1,355
2023-01-28,Produto_629,53.98,0,355
2023-01-28,Produto_629,53.98,0,355
2023-01-28,Produto_629,53.98,1,355
2023-01-28,Produto_629,53.98,0,355
2023-01-28,Produto_629,53.98,1,355
2023-01-28,Produto_629,53.98,0,355
2023-01-28,Produto_630,79.34,1,72
2023-01-28,Produto_630,79.34,1,72
2023-01-28,Produto_630,79.34,1,72
2023-01-28,Produto_630,79.34,1,72
2023-01-28,Produto_630,79.34,0,72
2023-01-28,Produto_630,79.34,0,72
2023-01-28,Produto_630,79.34,0,72
2023-01-28,Produto_630,79.34,1,72
2023-01-28,Produto_634,99.74,1,190
2023-01-28,Produto_634,99.74,1,190
2023-01-28,Produto_634,99.74,1,190
2023-01-28,Produto_634,99.74,1,190
2023-01-28,Produto_634,99.74,0,190
2023-01-28,Produto_634,99.74,0,190
2023-01-28,Produto_634,99.74,0,190
2023-01-28,Produto_634,99.74,0,190
2023-01-28,Produto_635,48.36,1,322
2023-01-28,Produto_635,48.36,1,322
2023-01-28,Produto_635,48.36,0,322
2023-01-28,Produto_635,48.36,1,322
2023-01-28,Produto_637,24.73,1,9
2023-01-28,Produto_637,24.73,1,9
2023-01-28,Produto_637,24.73,1,9
2023-01-28,Produto_637,24.73,1,9
2023-01-28,Produto_637,24.73,1,9
2023-01-28,Produto_638,81.53,0,237
2023-01-28,Produto_638,81.53,1,237
2023-01-28,Produto_638,81.53,0,237
2023-01-28,Produto_638,81.53,0,237
2023-01-28,Produto_638,81.53,1,237
2023-01-28,Produto_638,81.53,0,237
2023-01-28,Produto_638,81.53,0,237
2023-01-28,Produto_639,72.43,0,318
2023-01-28,Produto_640,29.87,1,167
2023-01-28,Produto_640,29.87,1,167
2023-01-28,Produto_640,29.87,1,167
2023-01-28,Produto_640,29.87,1,167
2023-01-28,Produto_640,29.87,1,167
2023-01-28,Produto_640,29.87,0,167
2023-01-28,Produto_641,17.41,1,179
2023-01-28,Produto_641,17.41,0,179
2023-01-28,Produto_641,17.41,1,179
2023-01-28,Produto_643,68.91,1,155
2023-01-28,Produto_643,68.91,1,155
2023-01-28,Produto_643,68.91,0,155
2023-01-28,Produto_643,68.91,1,155
2023-01-28,Produto_643,68.91,1,155
2023-01-28,Produto_643,68.91,0,155
2023-01-28,Produto_643,68.91,1,155
2023-01-28,Produto_643,68.91,0,155
2023-01-28,Produto_644,34.59,1,252
2023-01-28,Produto_644,34.59,1,252
2023-01-28,Produto_644,34.59,1,252
2023-01-28,Produto_644,34.59,0,252
2023-01-28,Produto_644,34.59,0,252
2023-01-28,Produto_645,95.58,0,36
2023-01-28,Produto_645,95.58,0,36
2023-01-28,Produto_645,95.58,0,36
2023-01-28,Produto_645,95.58,0,36
2023-01-28,Produto_645,95.58,1,36
2023-01-28,Produto_645,95.58,0,36
2023-01-28,Produto_646,23.6,1,196
2023-01-28,Produto_646,23.6,0,196
2023-01-28,Produto_646,23.6,1,196
2023-01-28,Produto_646,23.6,0,196
2023-01-28,Produto_646,23.6,0,196
2023-01-28,Produto_647,48.91,0,41
2023-01-28,Produto_647,48.91,0,41
2023-01-28,Produto_647,48.91,1,41
2023-01-28,Produto_647,48.91,0,41
2023-01-28,Produto_647,48.91,0,41
2023-01-28,Produto_647,48.91,1,41
2023-01-28,Produto_647,48.91,0,41
2023-01-28,Produto_648,94.93,1,329
2023-01-28,Produto_648,94.93,1,329
2023-01-28,Produto_648,94.93,1,329
2023-01-28,Produto_648,94.93,1,329
2023-01-28,Produto_648,94.93,1,329
2023-01-28,Produto_649,47.78,0,11
2023-01-28,Produto_649,47.78,1,11
2023-01-28,Produto_649,47.78,1,11
2023-01-28,Produto_649,47.78,0,11
2023-01-28,Produto_649,47.78,0,11
2023-01-28,Produto_649,47.78,1,11
2023-01-28,Produto_650,67.47,0,343
2023-01-28,Produto_650,67.47,0,343
2023-01-28,Produto_650,67.47,0,343
2023-01-28,Produto_650,67.47,1,343
2023-01-28,Produto_650,67.47,0,343
2023-01-28,Produto_650,67.47,1,343
2023-01-28,Produto_650,67.47,0,343
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_652,34.68,0,3
2023-01-28,Produto_652,34.68,0,3
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_652,34.68,1,3
2023-01-28,Produto_653,98.56,1,360
2023-01-28,Produto_653,98.56,1,360
2023-01-28,Produto_653,98.56,1,360
2023-01-28,Produto_654,46.84,0,117
2023-01-28,Produto_654,46.84,0,117
2023-01-28,Produto_654,46.84,0,117
2023-01-28,Produto_654,46.84,0,117
2023-01-28,Produto_654,46.84,0,117
