Data_da_Venda,Nome_do_Produto,Preco_da_Venda,Flag_Promocao,Estoque
2023-02-02,Produto_8,36.29,0,2
2023-02-02,Produto_8,36.29,1,2
2023-02-02,Produto_8,36.29,0,2
2023-02-02,Produto_9,42.97,0,42
2023-02-02,Produto_9,42.97,1,42
2023-02-02,Produto_9,42.97,0,42
2023-02-02,Produto_9,42.97,1,42
2023-02-02,Produto_9,42.97,1,42
2023-02-02,Produto_9,42.97,0,42
2023-02-02,Produto_10,51.05,0,129
2023-02-02,Produto_10,51.05,0,129
2023-02-02,Produto_10,51.05,0,129
2023-02-02,Produto_11,80.67,1,233
2023-02-02,Produto_11,80.67,1,233
2023-02-02,Produto_11,80.67,1,233
2023-02-02,Produto_11,80.67,0,233
2023-02-02,Produto_11,80.67,1,233
2023-02-02,Produto_11,80.67,0,233
2023-02-02,Produto_11,80.67,1,233
2023-02-02,Produto_12,27.97,1,11
2023-02-02,Produto_12,27.97,0,11
2023-02-02,Produto_12,27.97,0,11
2023-02-02,Produto_12,27.97,0,11
2023-02-02,Produto_12,27.97,0,11
2023-02-02,Produto_12,27.97,1,11
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_13,56.28,0,293
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_13,56.28,1,293
2023-02-02,Produto_15,14.18,1,252
2023-02-02,Produto_15,14.18,0,252
2023-02-02,Produto_15,14.18,0,252
2023-02-02,Produto_15,14.18,1,252
2023-02-02,Produto_15,14.18,0,252
2023-02-02,Produto_15,14.18,1,252
2023-02-02,Produto_16,64.68,1,53
2023-02-02,Produto_16,64.68,1,53
2023-02-02,Produto_17,25.35,1,39
2023-02-02,Produto_17,25.35,1,39
2023-02-02,Produto_18,15.85,1,33
2023-02-02,Produto_18,15.85,1,33
2023-02-02,Produto_18,15.85,1,33
2023-02-02,Produto_18,15.85,1,33
2023-02-02,Produto_18,15.85,1,33
2023-02-02,Produto_18,15.85,0,33
2023-02-02,Produto_18,15.85,0,33
2023-02-02,Produto_19,95.4,0,210
2023-02-02,Produto_19,95.4,0,210
2023-02-02,Produto_19,95.4,1,210
2023-02-02,Produto_19,95.4,1,210
2023-02-02,Produto_20,96.91,1,148
2023-02-02,Produto_20,96.91,1,148
2023-02-02,Produto_20,96.91,1,148
2023-02-02,Produto_21,82.76,0,219
2023-02-02,Produto_21,82.76,0,219
2023-02-02,Produto_21,82.76,0,219
2023-02-02,Produto_21,82.76,0,219
2023-02-02,Produto_21,82.76,0,219
2023-02-02,Produto_21,82.76,1,219
2023-02-02,Produto_21,82.76,0,219
2023-02-02,Produto_22,37.42,0,316
2023-02-02,Produto_22,37.42,1,316
2023-02-02,Produto_22,37.42,0,316
2023-02-02,Produto_22,37.42,0,316
2023-02-02,Produto_22,37.42,0,316
2023-02-02,Produto_23,18.79,0,206
2023-02-02,Produto_24,71.58,0,294
2023-02-02,Produto_24,71.58,1,294
2023-02-02,Produto_24,71.58,1,294
2023-02-03,Produto_0,26.36,1,16
2023-02-03,Produto_0,26.36,0,16
2023-02-03,Produto_0,26.36,1,16
2023-02-03,Produto_1,26.51,0,315
2023-02-03,Produto_1,26.51,0,315
2023-02-03,Produto_1,26.51,1,315
2023-02-03,Produto_1,26.51,0,315
2023-02-03,Produto_1,26.51,1,315
2023-02-03,Produto_2,37.38,1,245
2023-02-03,Produto_2,37.38,1,245
2023-02-03,Produto_2,37.38,0,245
2023-02-03,Produto_2,37.38,1,245
2023-02-03,Produto_2,37.38,1,245
2023-02-03,Produto_4,48.88,1,17
2023-02-03,Produto_4,48.88,0,17
2023-02-03,Produto_4,48.88,1,17
2023-02-03,Produto_4,48.88,0,17
2023-02-03,Produto_4,48.88,0,17
2023-02-03,Produto_4,48.88,1,17
2023-02-03,Produto_4,48.88,1,17
2023-02-03,Produto_6,65.07,1,57
2023-02-03,Produto_6,65.07,0,57
2023-02-03,Produto_6,65.07,0,57
2023-02-03,Produto_6,65.07,1,57
2023-02-03,Produto_6,65.07,0,57
2023-02-03,Produto_8,36.29,0,0
2023-02-03,Produto_8,36.29,1,0
2023-02-03,Produto_9,42.97,1,34
2023-02-03,Produto_9,42.97,1,34
2023-02-03,Produto_9,42.97,0,34
2023-02-03,Produto_9,42.97,0,34
2023-02-03,Produto_9,42.97,0,34
2023-02-03,Produto_9,42.97,1,34
2023-02-03,Produto_9,42.97,1,34
2023-02-03,Produto_9,42.97,0,34
2023-02-03,Produto_10,51.05,1,128
2023-02-03,Produto_11,80.67,0,226
2023-02-03,Produto_11,80.67,1,226
2023-02-03,Produto_11,80.67,0,226
2023-02-03,Produto_11,80.67,0,226
2023-02-03,Produto_11,80.67,1,226
2023-02-03,Produto_11,80.67,0,226
2023-02-03,Produto_11,80.67,0,226
2023-02-03,Produto_12,27.97,1,2
2023-02-03,Produto_12,27.97,0,2
2023-02-03,Produto_12,27.97,1,2
2023-02-03,Produto_12,27.97,0,2
2023-02-03,Produto_12,27.97,1,2
2023-02-03,Produto_12,27.97,0,2
2023-02-03,Produto_12,27.97,0,2
2023-02-03,Produto_12,27.97,0,2
2023-02-03,Produto_12,27.97,0,2
2023-02-03,Produto_13,56.28,0,291
2023-02-03,Produto_13,56.28,0,291
2023-02-03,Produto_15,14.18,0,248
2023-02-03,Produto_15,14.18,0,248
2023-02-03,Produto_15,14.18,0,248
2023-02-03,Produto_15,14.18,1,248
2023-02-03,Produto_16,64.68,0,48
2023-02-03,Produto_16,64.68,0,48
2023-02-03,Produto_16,64.68,1,48
2023-02-03,Produto_16,64.68,0,48
2023-02-03,Produto_16,64.68,1,48
2023-02-03,Produto_17,25.35,1,30
2023-02-03,Produto_17,25.35,1,30
2023-02-03,Produto_17,25.35,1,30
2023-02-03,Produto_17,25.35,0,30
2023-02-03,Produto_17,25.35,0,30
2023-02-03,Produto_17,25.35,0,30
2023-02-03,Produto_17,25.35,1,30
2023-02-03,Produto_17,25.35,1,30
2023-02-03,Produto_17,25.35,1,30
2023-02-03,Produto_18,15.85,0,28
2023-02-03,Produto_18,15.85,0,28
2023-02-03,Produto_18,15.85,1,28
2023-02-03,Produto_18,15.85,1,28
2023-02-03,Produto_18,15.85,0,28
2023-02-03,Produto_19,95.4,0,207
2023-02-03,Produto_19,95.4,0,207
2023-02-03,Produto_19,95.4,1,207
2023-02-03,Produto_20,96.91,0,146
2023-02-03,Produto_20,96.91,0,146
2023-02-03,Produto_21,82.76,1,216
2023-02-03,Produto_21,82.76,1,216
2023-02-03,Produto_21,82.76,1,216
2023-02-03,Produto_23,18.79,1,203
2023-02-03,Produto_23,18.79,1,203
2023-02-03,Produto_23,18.79,1,203
2023-02-04,Produto_1,26.51,0,306
2023-02-04,Produto_1,26.51,0,306
2023-02-04,Produto_1,26.51,1,306
2023-02-04,Produto_1,26.51,0,306
2023-02-04,Produto_1,26.51,1,306
2023-02-04,Produto_1,26.51,0,306
2023-02-04,Produto_1,26.51,0,306
2023-02-04,Produto_1,26.51,1,306
2023-02-04,Produto_1,26.51,1,306
2023-02-04,Produto_2,37.38,1,240
2023-02-04,Produto_2,37.38,0,240
2023-02-04,Produto_2,37.38,0,240
2023-02-04,Produto_2,37.38,1,240
2023-02-04,Produto_2,37.38,1,240
2023-02-04,Produto_3,57.23,0,182
2023-02-04,Produto_3,57.23,0,182
2023-02-04,Produto_3,57.23,0,182
2023-02-04,Produto_3,57.23,0,182
2023-02-04,Produto_4,48.88,1,14
2023-02-04,Produto_4,48.88,1,14
2023-02-04,Produto_4,48.88,1,14
2023-02-04,Produto_6,65.07,1,55
2023-02-04,Produto_6,65.07,0,55
2023-02-04,Produto_10,51.05,1,123
2023-02-04,Produto_10,51.05,0,123
2023-02-04,Produto_10,51.05,0,123
2023-02-04,Produto_10,51.05,0,123
2023-02-04,Produto_10,51.05,0,123
2023-02-04,Produto_11,80.67,0,225
2023-02-04,Produto_12,27.97,0,0
2023-02-04,Produto_12,27.97,1,0
2023-02-04,Produto_13,56.28,1,282
2023-02-04,Produto_13,56.28,1,282
2023-02-04,Produto_13,56.28,1,282
2023-02-04,Produto_13,56.28,1,282
2023-02-04,Produto_13,56.28,1,282
2023-02-04,Produto_13,56.28,1,282
2023-02-04,Produto_13,56.28,0,282
2023-02-04,Produto_13,56.28,0,282
2023-02-04,Produto_13,56.28,0,282
2023-02-04,Produto_15,14.18,0,244
2023-02-04,Produto_15,14.18,1,244
2023-02-04,Produto_15,14.18,0,244
2023-02-04,Produto_15,14.18,0,244
2023-02-04,Produto_16,64.68,0,42
2023-02-04,Produto_16,64.68,1,42
2023-02-04,Produto_16,64.68,0,42
2023-02-04,Produto_16,64.68,0,42
2023-02-04,Produto_16,64.68,0,42
2023-02-04,Produto_16,64.68,1,42
2023-02-04,Produto_17,25.35,1,21
2023-02-04,Produto_17,25.35,0,21
2023-02-04,Produto_17,25.35,0,21
2023-02-04,Produto_17,25.35,0,21
2023-02-04,Produto_17,25.35,0,21
2023-02-04,Produto_17,25.35,1,21
2023-02-04,Produto_17,25.35,1,21
2023-02-04,Produto_17,25.35,0,21
2023-02-04,Produto_17,25.35,0,21
2023-02-04,Produto_18,15.85,0,27
2023-02-04,Produto_19,95.4,1,200
2023-02-04,Produto_19,95.4,1,200
2023-02-04,Produto_19,95.4,1,200
2023-02-04,Produto_19,95.4,1,200
2023-02-04,Produto_19,95.4,0,200
2023-02-04,Produto_19,95.4,1,200
2023-02-04,Produto_19,95.4,1,200
2023-02-04,Produto_20,96.91,1,145
2023-02-04,Produto_21,82.76,1,213
2023-02-04,Produto_21,82.76,1,213
2023-02-04,Produto_21,82.76,0,213
2023-02-04,Produto_23,18.79,0,199
2023-02-04,Produto_23,18.79,1,199
2023-02-04,Produto_23,18.79,1,199
2023-02-04,Produto_23,18.79,0,199
2023-02-04,Produto_24,71.58,0,286
2023-02-04,Produto_24,71.58,1,286
2023-02-04,Produto_24,71.58,1,286
2023-02-04,Produto_24,71.58,1,286
2023-02-04,Produto_24,71.58,1,286
2023-02-04,Produto_24,71.58,1,286
2023-02-04,Produto_24,71.58,1,286
2023-02-04,Produto_24,71.58,0,286
2023-02-05,Produto_1,26.51,1,298
2023-02-05,Produto_1,26.51,1,298
2023-02-05,Produto_1,26.51,1,298
2023-02-05,Produto_1,26.51,1,298
2023-02-05,Produto_1,26.51,1,298
2023-02-05,Produto_1,26.51,0,298
2023-02-05,Produto_1,26.51,0,298
2023-02-05,Produto_1,26.51,0,298
2023-02-05,Produto_2,37.38,0,233
2023-02-05,Produto_2,37.38,0,233
2023-02-05,Produto_2,37.38,0,233
2023-02-05,Produto_2,37.38,0,233
2023-02-05,Produto_2,37.38,0,233
2023-02-05,Produto_2,37.38,1,233
2023-02-05,Produto_2,37.38,0,233
2023-02-05,Produto_3,57.23,0,177
2023-02-05,Produto_3,57.23,1,177
2023-02-05,Produto_3,57.23,1,177
2023-02-05,Produto_3,57.23,1,177
2023-02-05,Produto_3,57.23,0,177
2023-02-05,Produto_4,48.88,1,8
2023-02-05,Produto_4,48.88,0,8
2023-02-05,Produto_4,48.88,1,8
2023-02-05,Produto_4,48.88,1,8
2023-02-05,Produto_4,48.88,1,8
2023-02-05,Produto_4,48.88,1,8
2023-02-05,Produto_6,65.07,1,53
2023-02-05,Produto_6,65.07,0,53
2023-02-05,Produto_10,51.05,0,119
2023-02-05,Produto_10,51.05,1,119
2023-02-05,Produto_10,51.05,0,119
2023-02-05,Produto_10,51.05,0,119
2023-02-05,Produto_11,80.67,1,224
2023-02-05,Produto_13,56.28,0,278
2023-02-05,Produto_13,56.28,1,278
2023-02-05,Produto_13,56.28,0,278
2023-02-05,Produto_13,56.28,1,278
2023-02-05,Produto_15,14.18,0,237
2023-02-05,Produto_15,14.18,0,237
2023-02-05,Produto_15,14.18,1,237
2023-02-05,Produto_15,14.18,1,237
2023-02-05,Produto_15,14.18,1,237
2023-02-05,Produto_15,14.18,0,237
2023-02-05,Produto_15,14.18,0,237
2023-02-05,Produto_16,64.68,0,34
2023-02-05,Produto_16,64.68,0,34
2023-02-05,Produto_16,64.68,1,34
2023-02-05,Produto_16,64.68,0,34
2023-02-05,Produto_16,64.68,1,34
2023-02-05,Produto_16,64.68,0,34
2023-02-05,Produto_16,64.68,1,34
2023-02-05,Produto_16,64.68,1,34
2023-02-05,Produto_17,25.35,0,20
2023-02-05,Produto_18,15.85,1,25
2023-02-05,Produto_18,15.85,1,25
2023-02-05,Produto_19,95.4,0,198
2023-02-05,Produto_19,95.4,1,198
2023-02-05,Produto_21,82.76,1,206
2023-02-05,Produto_21,82.76,0,206
2023-02-05,Produto_21,82.76,1,206
2023-02-05,Produto_21,82.76,1,206
2023-02-05,Produto_21,82.76,1,206
2023-02-05,Produto_21,82.76,0,206
2023-02-05,Produto_21,82.76,0,206
2023-02-05,Produto_22,37.42,1,311
2023-02-05,Produto_22,37.42,1,311
2023-02-05,Produto_22,37.42,1,311
2023-02-05,Produto_22,37.42,1,311
2023-02-05,Produto_22,37.42,1,311
2023-02-05,Produto_23,18.79,1,192
2023-02-05,Produto_23,18.79,0,192
2023-02-05,Produto_23,18.79,1,192
2023-02-05,Produto_23,18.79,0,192
2023-02-05,Produto_23,18.79,0,192
2023-02-05,Produto_23,18.79,0,192
2023-02-05,Produto_23,18.79,0,192
2023-02-05,Produto_24,71.58,0,278
2023-02-05,Produto_24,71.58,0,278
2023-02-05,Produto_24,71.58,0,278
2023-02-05,Produto_24,71.58,1,278
2023-02-05,Produto_24,71.58,0,278
2023-02-05,Produto_24,71.58,0,278
2023-02-05,Produto_24,71.58,1,278
2023-02-05,Produto_24,71.58,1,278
2023-02-06,Produto_0,26.36,0,12
2023-02-06,Produto_0,26.36,0,12
2023-02-06,Produto_0,26.36,0,12
2023-02-06,Produto_0,26.36,0,12
2023-02-06,Produto_1,26.51,1,296
2023-02-06,Produto_1,26.51,1,296
2023-02-06,Produto_2,37.38,1,229
2023-02-06,Produto_2,37.38,1,229
2023-02-06,Produto_2,37.38,1,229
2023-02-06,Produto_2,37.38,0,229
2023-02-06,Produto_3,57.23,1,173
2023-02-06,Produto_3,57.23,0,173
2023-02-06,Produto_3,57.23,0,173
2023-02-06,Produto_3,57.23,0,173
2023-02-06,Produto_4,48.88,0,4
2023-02-06,Produto_4,48.88,1,4
2023-02-06,Produto_4,48.88,1,4
2023-02-06,Produto_4,48.88,0,4
2023-02-06,Produto_6,65.07,1,51
2023-02-06,Produto_6,65.07,1,51
2023-02-06,Produto_9,42.97,1,25
2023-02-06,Produto_9,42.97,1,25
2023-02-06,Produto_9,42.97,0,25
2023-02-06,Produto_9,42.97,0,25
2023-02-06,Produto_9,42.97,1,25
2023-02-06,Produto_9,42.97,0,25
2023-02-06,Produto_9,42.97,1,25
2023-02-06,Produto_9,42.97,0,25
2023-02-06,Produto_9,42.97,0,25
2023-02-06,Produto_10,51.05,1,116
2023-02-06,Produto_10,51.05,0,116
2023-02-06,Produto_10,51.05,1,116
2023-02-06,Produto_11,80.67,1,216
2023-02-06,Produto_11,80.67,1,216
2023-02-06,Produto_11,80.67,1,216
2023-02-06,Produto_11,80.67,1,216
2023-02-06,Produto_11,80.67,0,216
2023-02-06,Produto_11,80.67,0,216
2023-02-06,Produto_11,80.67,1,216
2023-02-06,Produto_11,80.67,1,216
2023-02-06,Produto_13,56.28,1,269
2023-02-06,Produto_13,56.28,0,269
2023-02-06,Produto_13,56.28,1,269
2023-02-06,Produto_13,56.28,0,269
2023-02-06,Produto_13,56.28,1,269
2023-02-06,Produto_13,56.28,0,269
2023-02-06,Produto_13,56.28,0,269
2023-02-06,Produto_13,56.28,1,269
2023-02-06,Produto_13,56.28,1,269
2023-02-06,Produto_15,14.18,0,229
2023-02-06,Produto_15,14.18,1,229
2023-02-06,Produto_15,14.18,0,229
2023-02-06,Produto_15,14.18,1,229
2023-02-06,Produto_15,14.18,1,229
2023-02-06,Produto_15,14.18,1,229
2023-02-06,Produto_15,14.18,1,229
2023-02-06,Produto_15,14.18,0,229
2023-02-06,Produto_16,64.68,1,33
2023-02-06,Produto_17,25.35,1,13
2023-02-06,Produto_17,25.35,1,13
2023-02-06,Produto_17,25.35,0,13
2023-02-06,Produto_17,25.35,0,13
2023-02-06,Produto_17,25.35,1,13
2023-02-06,Produto_17,25.35,0,13
2023-02-06,Produto_17,25.35,0,13
2023-02-06,Produto_18,15.85,0,18
2023-02-06,Produto_18,15.85,0,18
2023-02-06,Produto_18,15.85,1,18
2023-02-06,Produto_18,15.85,0,18
2023-02-06,Produto_18,15.85,0,18
2023-02-06,Produto_18,15.85,0,18
2023-02-06,Produto_18,15.85,0,18
2023-02-06,Produto_19,95.4,0,192
2023-02-06,Produto_19,95.4,0,192
2023-02-06,Produto_19,95.4,1,192
2023-02-06,Produto_19,95.4,0,192
2023-02-06,Produto_19,95.4,1,192
2023-02-06,Produto_19,95.4,0,192
2023-02-06,Produto_20,96.91,0,138
2023-02-06,Produto_20,96.91,0,138
2023-02-06,Produto_20,96.91,1,138
2023-02-06,Produto_20,96.91,1,138
2023-02-06,Produto_20,96.91,0,138
2023-02-06,Produto_20,96.91,1,138
2023-02-06,Produto_20,96.91,1,138
2023-02-06,Produto_21,82.76,1,204
2023-02-06,Produto_21,82.76,0,204
2023-02-06,Produto_22,37.42,0,306
2023-02-06,Produto_22,37.42,1,306
2023-02-06,Produto_22,37.42,0,306
2023-02-06,Produto_22,37.42,1,306
2023-02-06,Produto_22,37.42,0,306
2023-02-06,Produto_24,71.58,0,272
2023-02-06,Produto_24,71.58,1,272
2023-02-06,Produto_24,71.58,0,272
2023-02-06,Produto_24,71.58,1,272
2023-02-06,Produto_24,71.58,1,272
2023-02-06,Produto_24,71.58,1,272
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_1,26.51,0,288
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_1,26.51,1,288
2023-02-07,Produto_4,48.88,1,0
2023-02-07,Produto_4,48.88,1,0
2023-02-07,Produto_4,48.88,0,0
2023-02-07,Produto_4,48.88,1,0
2023-02-07,Produto_6,65.07,0,50
2023-02-07,Produto_9,42.97,1,21
2023-02-07,Produto_9,42.97,1,21
2023-02-07,Produto_9,42.97,0,21
2023-02-07,Produto_9,42.97,0,21
2023-02-07,Produto_10,51.05,0,109
2023-02-07,Produto_10,51.05,0,109
2023-02-07,Produto_10,51.05,0,109
2023-02-07,Produto_10,51.05,0,109
2023-02-07,Produto_10,51.05,1,109
2023-02-07,Produto_10,51.05,0,109
2023-02-07,Produto_10,51.05,0,109
2023-02-07,Produto_11,80.67,1,209
2023-02-07,Produto_11,80.67,0,209
2023-02-07,Produto_11,80.67,1,209
2023-02-07,Produto_11,80.67,0,209
2023-02-07,Produto_11,80.67,1,209
2023-02-07,Produto_11,80.67,1,209
2023-02-07,Produto_11,80.67,0,209
2023-02-07,Produto_13,56.28,0,267
2023-02-07,Produto_13,56.28,0,267
2023-02-07,Produto_15,14.18,1,223
2023-02-07,Produto_15,14.18,0,223
2023-02-07,Produto_15,14.18,0,223
2023-02-07,Produto_15,14.18,0,223
2023-02-07,Produto_15,14.18,0,223
2023-02-07,Produto_15,14.18,0,223
2023-02-07,Produto_16,64.68,0,31
2023-02-07,Produto_16,64.68,0,31
2023-02-07,Produto_17,25.35,0,8
2023-02-07,Produto_17,25.35,1,8
2023-02-07,Produto_17,25.35,0,8
2023-02-07,Produto_17,25.35,0,8
2023-02-07,Produto_17,25.35,1,8
2023-02-07,Produto_18,15.85,1,13
2023-02-07,Produto_18,15.85,1,13
2023-02-07,Produto_18,15.85,0,13
2023-02-07,Produto_18,15.85,0,13
2023-02-07,Produto_18,15.85,0,13
2023-02-07,Produto_19,95.4,0,190
2023-02-07,Produto_19,95.4,0,190
2023-02-07,Produto_20,96.91,1,132
2023-02-07,Produto_20,96.91,0,132
2023-02-07,Produto_20,96.91,0,132
2023-02-07,Produto_20,96.91,0,132
2023-02-07,Produto_20,96.91,0,132
2023-02-07,Produto_20,96.91,1,132
2023-02-07,Produto_21,82.76,0,202
2023-02-07,Produto_21,82.76,0,202
2023-02-07,Produto_22,37.42,0,299
2023-02-07,Produto_22,37.42,1,299
2023-02-07,Produto_22,37.42,1,299
2023-02-07,Produto_22,37.42,0,299
2023-02-07,Produto_22,37.42,0,299
2023-02-07,Produto_22,37.42,0,299
2023-02-07,Produto_22,37.42,0,299
2023-02-07,Produto_23,18.79,1,183
2023-02-07,Produto_23,18.79,0,183
2023-02-07,Produto_23,18.79,0,183
2023-02-07,Produto_23,18.79,0,183
2023-02-07,Produto_23,18.79,0,183
2023-02-07,Produto_23,18.79,1,183
2023-02-07,Produto_23,18.79,1,183
2023-02-07,Produto_23,18.79,1,183
2023-02-07,Produto_23,18.79,0,183
2023-02-07,Produto_24,71.58,1,269
2023-02-07,Produto_24,71.58,1,269
2023-02-07,Produto_24,71.58,0,269
2023-02-08,Produto_1,26.51,0,285
2023-02-08,Produto_1,26.51,0,285
2023-02-08,Produto_1,26.51,0,285
2023-02-08,Produto_2,37.38,0,223
2023-02-08,Produto_2,37.38,1,223
2023-02-08,Produto_2,37.38,1,223
2023-02-08,Produto_2,37.38,1,223
2023-02-08,Produto_2,37.38,0,223
2023-02-08,Produto_2,37.38,1,223
2023-02-08,Produto_3,57.23,0,170
2023-02-08,Produto_3,57.23,1,170
2023-02-08,Produto_3,57.23,0,170
2023-02-08,Produto_6,65.07,1,45
2023-02-08,Produto_6,65.07,1,45
2023-02-08,Produto_6,65.07,0,45
2023-02-08,Produto_6,65.07,1,45
2023-02-08,Produto_6,65.07,0,45
2023-02-08,Produto_9,42.97,0,13
2023-02-08,Produto_9,42.97,1,13
2023-02-08,Produto_9,42.97,1,13
2023-02-08,Produto_9,42.97,1,13
2023-02-08,Produto_9,42.97,0,13
2023-02-08,Produto_9,42.97,0,13
2023-02-08,Produto_9,42.97,0,13
2023-02-08,Produto_9,42.97,0,13
2023-02-08,Produto_11,80.67,1,205
2023-02-08,Produto_11,80.67,0,205
2023-02-08,Produto_11,80.67,1,205
2023-02-08,Produto_11,80.67,1,205
2023-02-08,Produto_13,56.28,0,261
2023-02-08,Produto_13,56.28,0,261
2023-02-08,Produto_13,56.28,0,261
2023-02-08,Produto_13,56.28,1,261
2023-02-08,Produto_13,56.28,1,261
2023-02-08,Produto_13,56.28,1,261
2023-02-08,Produto_16,64.68,0,28
2023-02-08,Produto_16,64.68,1,28
2023-02-08,Produto_16,64.68,0,28
2023-02-08,Produto_17,25.35,0,3
2023-02-08,Produto_17,25.35,0,3
2023-02-08,Produto_17,25.35,1,3
2023-02-08,Produto_17,25.35,1,3
2023-02-08,Produto_17,25.35,1,3
2023-02-08,Produto_18,15.85,0,12
2023-02-08,Produto_19,95.4,1,181
2023-02-08,Produto_19,95.4,1,181
2023-02-08,Produto_19,95.4,1,181
2023-02-08,Produto_19,95.4,1,181
2023-02-08,Produto_19,95.4,0,181
2023-02-08,Produto_19,95.4,0,181
2023-02-08,Produto_19,95.4,0,181
2023-02-08,Produto_19,95.4,0,181
2023-02-08,Produto_19,95.4,1,181
2023-02-08,Produto_20,96.91,0,128
2023-02-08,Produto_20,96.91,0,128
2023-02-08,Produto_20,96.91,0,128
2023-02-08,Produto_20,96.91,1,128
2023-02-08,Produto_21,82.76,1,193
2023-02-08,Produto_21,82.76,1,193
2023-02-08,Produto_21,82.76,1,193
2023-02-08,Produto_21,82.76,0,193
2023-02-08,Produto_21,82.76,1,193
2023-02-08,Produto_21,82.76,0,193
2023-02-08,Produto_21,82.76,0,193
2023-02-08,Produto_21,82.76,0,193
2023-02-08,Produto_21,82.76,1,193
2023-02-08,Produto_23,18.79,0,178
2023-02-08,Produto_23,18.79,1,178
2023-02-08,Produto_23,18.79,1,178
2023-02-08,Produto_23,18.79,1,178
2023-02-08,Produto_23,18.79,0,178
2023-02-08,Produto_24,71.58,1,264
2023-02-08,Produto_24,71.58,1,264
2023-02-08,Produto_24,71.58,1,264
2023-02-08,Produto_24,71.58,0,264
2023-02-08,Produto_24,71.58,0,264
2023-02-09,Produto_0,26.36,0,9
2023-02-09,Produto_0,26.36,0,9
2023-02-09,Produto_0,26.36,0,9
2023-02-09,Produto_1,26.51,1,278
2023-02-09,Produto_1,26.51,0,278
2023-02-09,Produto_1,26.51,0,278
2023-02-09,Produto_1,26.51,1,278
2023-02-09,Produto_1,26.51,0,278
2023-02-09,Produto_1,26.51,0,278
2023-02-09,Produto_1,26.51,0,278
2023-02-09,Produto_2,37.38,0,220
2023-02-09,Produto_2,37.38,0,220
2023-02-09,Produto_2,37.38,1,220
2023-02-09,Produto_3,57.23,0,163
2023-02-09,Produto_3,57.23,0,163
2023-02-09,Produto_3,57.23,1,163
2023-02-09,Produto_3,57.23,0,163
2023-02-09,Produto_3,57.23,0,163
2023-02-09,Produto_3,57.23,1,163
2023-02-09,Produto_3,57.23,0,163
2023-02-09,Produto_6,65.07,0,38
2023-02-09,Produto_6,65.07,0,38
2023-02-09,Produto_6,65.07,1,38
2023-02-09,Produto_6,65.07,1,38
2023-02-09,Produto_6,65.07,1,38
2023-02-09,Produto_6,65.07,0,38
2023-02-09,Produto_6,65.07,1,38
2023-02-09,Produto_9,42.97,1,9
2023-02-09,Produto_9,42.97,0,9
2023-02-09,Produto_9,42.97,1,9
2023-02-09,Produto_9,42.97,0,9
2023-02-09,Produto_10,51.05,0,106
2023-02-09,Produto_10,51.05,1,106
2023-02-09,Produto_10,51.05,1,106
2023-02-09,Produto_11,80.67,1,204
2023-02-09,Produto_13,56.28,0,259
2023-02-09,Produto_13,56.28,1,259
2023-02-09,Produto_15,14.18,1,221
2023-02-09,Produto_15,14.18,0,221
2023-02-09,Produto_16,64.68,0,25
2023-02-09,Produto_16,64.68,1,25
2023-02-09,Produto_16,64.68,0,25
2023-02-09,Produto_17,25.35,0,0
2023-02-09,Produto_17,25.35,0,0
2023-02-09,Produto_17,25.35,0,0
2023-02-09,Produto_18,15.85,0,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_18,15.85,0,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_18,15.85,1,3
2023-02-09,Produto_19,95.4,0,177
2023-02-09,Produto_19,95.4,0,177
2023-02-09,Produto_19,95.4,0,177
2023-02-09,Produto_19,95.4,0,177
2023-02-09,Produto_20,96.91,0,125
2023-02-09,Produto_20,96.91,1,125
2023-02-09,Produto_20,96.91,1,125
2023-02-09,Produto_21,82.76,0,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_21,82.76,0,184
2023-02-09,Produto_21,82.76,1,184
2023-02-09,Produto_22,37.42,1,292
2023-02-09,Produto_22,37.42,0,292
2023-02-09,Produto_22,37.42,1,292
2023-02-09,Produto_22,37.42,0,292
2023-02-09,Produto_22,37.42,1,292
2023-02-09,Produto_22,37.42,0,292
2023-02-09,Produto_22,37.42,1,292
2023-02-09,Produto_23,18.79,1,173
2023-02-09,Produto_23,18.79,0,173
2023-02-09,Produto_23,18.79,1,173
2023-02-09,Produto_23,18.79,0,173
2023-02-09,Produto_23,18.79,1,173
